"sample_bily - RawData"
"Wavelength nm.","T%"
711.00,86.550
711.50,86.168
712.00,86.468
712.50,86.636
713.00,86.704
713.50,86.536
714.00,86.267
714.50,86.589
715.00,86.545
715.50,86.369
716.00,86.424
716.50,86.224
717.00,86.564
717.50,86.492
718.00,86.562
718.50,86.946
719.00,86.418
719.50,86.476
720.00,86.698
720.50,86.597
721.00,86.616
721.50,86.861
722.00,86.350
722.50,86.694
723.00,86.743
723.50,86.788
724.00,86.596
724.50,86.501
725.00,86.396
725.50,86.474
726.00,86.544
726.50,86.316
727.00,86.263
727.50,86.519
728.00,86.229
728.50,86.542
729.00,86.503
729.50,86.461
730.00,86.811
730.50,86.813
731.00,86.826
731.50,86.481
732.00,86.633
732.50,86.523
733.00,86.750
733.50,86.839
734.00,86.498
734.50,86.739
735.00,86.741
735.50,86.139
736.00,86.798
736.50,86.632
737.00,86.508
737.50,86.900
738.00,86.445
738.50,86.586
739.00,86.970
739.50,86.504
740.00,86.556
740.50,86.952
741.00,86.607
741.50,86.785
742.00,86.617
742.50,86.737
743.00,86.639
743.50,86.788
744.00,86.723
744.50,86.493
745.00,86.751
745.50,86.602
746.00,86.668
746.50,86.674
747.00,86.750
747.50,86.640
748.00,86.693
748.50,86.646
749.00,87.029
749.50,86.898
750.00,87.036
750.50,86.813
751.00,86.718
751.50,86.651
752.00,87.081
752.50,86.662
753.00,86.740
753.50,87.038
754.00,86.820
754.50,86.312
755.00,86.642
755.50,86.924
756.00,86.673
756.50,86.802
757.00,86.541
757.50,86.521
758.00,86.879
758.50,86.440
759.00,86.536
759.50,86.622
760.00,87.006
760.50,86.522
761.00,86.574
761.50,86.824
762.00,86.740
762.50,86.810
763.00,86.730
763.50,87.042
764.00,86.920
764.50,86.630
765.00,86.568
765.50,86.714
766.00,86.795
766.50,86.759
767.00,86.785
767.50,86.879
768.00,87.050
768.50,86.552
769.00,87.036
769.50,86.980
770.00,86.460
770.50,86.597
771.00,86.768
771.50,86.457
772.00,86.434
772.50,87.145
773.00,86.626
773.50,86.848
774.00,86.538
774.50,86.567
775.00,86.677
775.50,87.330
776.00,86.660
776.50,86.891
777.00,86.902
777.50,87.074
778.00,86.829
778.50,87.212
779.00,87.078
779.50,86.925
780.00,86.959
780.50,87.048
781.00,86.792
781.50,86.727
782.00,86.649
782.50,87.007
783.00,86.602
783.50,87.006
784.00,86.720
784.50,86.882
785.00,86.943
785.50,86.675
786.00,86.604
786.50,86.910
787.00,86.318
787.50,86.545
788.00,86.662
788.50,86.679
789.00,86.765
789.50,86.822
790.00,86.752
790.50,86.597
791.00,86.350
791.50,86.727
792.00,86.501
792.50,86.266
793.00,86.137
793.50,85.921
794.00,86.257
