"sample_a - RawData"
"Wavelength nm.","T%"
692.00,74.590
692.50,72.247
693.00,69.648
693.50,73.286
694.00,71.036
694.50,70.068
695.00,73.928
695.50,75.004
696.00,75.397
696.50,75.320
697.00,75.339
697.50,75.389
698.00,75.763
698.50,75.518
699.00,75.714
699.50,75.765
700.00,75.788
700.50,75.712
701.00,75.632
701.50,75.797
702.00,76.034
702.50,75.993
703.00,75.722
703.50,76.025
704.00,75.847
704.50,76.077
705.00,76.165
705.50,75.979
706.00,76.170
706.50,76.242
707.00,76.153
707.50,76.155
708.00,76.044
708.50,76.129
709.00,76.411
709.50,76.320
710.00,76.296
710.50,76.327
711.00,76.518
711.50,76.431
712.00,76.334
712.50,76.385
713.00,76.431
713.50,76.548
714.00,76.296
714.50,76.384
715.00,76.371
715.50,76.773
716.00,76.381
716.50,76.698
717.00,76.757
717.50,76.671
718.00,76.822
718.50,76.685
719.00,76.758
719.50,76.815
720.00,76.775
720.50,76.900
721.00,76.752
721.50,77.195
722.00,77.240
722.50,77.084
723.00,76.946
723.50,76.768
724.00,76.863
724.50,77.198
725.00,77.224
725.50,77.171
726.00,77.277
726.50,76.963
727.00,77.279
727.50,77.443
728.00,77.155
728.50,77.208
729.00,77.234
729.50,77.252
730.00,77.642
730.50,77.241
731.00,77.434
731.50,77.559
732.00,77.770
732.50,77.659
733.00,77.614
733.50,77.786
734.00,77.583
734.50,77.638
735.00,77.436
735.50,77.936
736.00,77.824
736.50,77.862
737.00,78.136
737.50,77.845
738.00,77.975
738.50,78.092
739.00,77.969
739.50,78.336
740.00,77.958
740.50,77.949
741.00,77.987
741.50,77.856
742.00,77.927
742.50,78.204
743.00,78.122
743.50,78.238
744.00,78.364
744.50,78.310
745.00,78.179
745.50,78.497
746.00,78.401
746.50,78.255
747.00,78.137
747.50,78.165
748.00,78.125
748.50,78.325
749.00,78.427
749.50,78.412
750.00,78.585
750.50,78.749
751.00,78.728
751.50,78.559
752.00,78.598
752.50,78.651
753.00,78.597
753.50,78.630
754.00,78.666
754.50,78.520
755.00,78.559
755.50,78.732
756.00,78.709
756.50,78.969
757.00,78.737
757.50,78.845
758.00,78.952
758.50,79.256
759.00,78.765
759.50,78.941
760.00,79.114
760.50,78.966
761.00,78.653
761.50,79.005
762.00,79.064
762.50,78.884
763.00,78.987
763.50,79.467
764.00,78.802
764.50,78.969
765.00,79.029
765.50,79.149
766.00,79.182
766.50,78.962
767.00,79.447
767.50,79.513
768.00,79.402
768.50,79.348
769.00,79.393
769.50,79.379
770.00,79.048
770.50,79.264
771.00,79.129
771.50,79.061
772.00,78.995
772.50,79.166
773.00,79.301
773.50,79.324
774.00,78.845
774.50,79.300
