"sample_i - RawData"
"Wavelength nm.","T%"
812.00,67.439
812.50,67.688
813.00,67.741
813.50,67.037
814.00,66.980
814.50,67.503
815.00,67.410
815.50,67.471
816.00,67.562
816.50,66.784
817.00,67.014
817.50,66.966
818.00,66.822
818.50,67.364
819.00,66.678
819.50,67.127
820.00,66.828
820.50,67.057
821.00,66.160
821.50,66.977
822.00,66.365
822.50,66.802
823.00,67.064
823.50,66.527
824.00,66.511
824.50,66.633
825.00,66.852
825.50,66.430
826.00,66.495
826.50,66.366
827.00,66.254
827.50,66.370
828.00,66.586
828.50,66.093
829.00,66.185
829.50,66.509
830.00,66.396
830.50,66.001
831.00,65.973
831.50,65.801
832.00,65.977
832.50,65.966
833.00,66.278
833.50,65.734
834.00,65.945
834.50,65.236
835.00,65.696
835.50,66.412
836.00,65.528
836.50,65.675
837.00,65.368
837.50,65.310
838.00,65.653
838.50,65.849
839.00,65.936
839.50,65.559
840.00,65.246
840.50,65.673
841.00,65.169
841.50,65.399
842.00,65.073
842.50,65.319
843.00,65.426
843.50,65.095
844.00,65.424
844.50,64.966
845.00,64.943
845.50,65.284
846.00,65.654
846.50,65.264
847.00,64.819
847.50,66.000
848.00,64.800
848.50,64.946
849.00,65.220
849.50,64.629
850.00,64.825
850.50,64.966
851.00,64.351
851.50,65.050
852.00,65.021
852.50,64.968
853.00,65.210
853.50,64.949
854.00,64.617
854.50,64.272
855.00,65.096
855.50,64.557
856.00,65.074
856.50,64.369
857.00,64.785
857.50,64.097
858.00,64.112
858.50,63.625
859.00,64.105
859.50,64.154
860.00,64.636
860.50,64.408
861.00,64.396
861.50,64.539
862.00,63.967
862.50,63.809
863.00,64.477
863.50,64.247
864.00,64.408
864.50,64.140
865.00,64.092
865.50,63.309
866.00,63.772
866.50,64.378
867.00,63.476
867.50,63.827
868.00,64.185
868.50,63.570
869.00,63.691
869.50,63.649
870.00,63.974
870.50,64.593
871.00,63.688
871.50,63.978
872.00,63.656
872.50,64.003
873.00,64.210
873.50,63.753
874.00,63.579
874.50,63.236
875.00,64.533
875.50,63.086
876.00,64.661
876.50,64.672
877.00,62.513
877.50,63.318
878.00,63.111
878.50,62.453
879.00,62.854
879.50,62.893
880.00,63.026
880.50,63.083
881.00,62.841
881.50,62.413
882.00,63.246
882.50,63.156
