"sample_g - RawData"
"Wavelength nm.","T%"
826.50,87.971
827.00,88.193
827.50,88.393
828.00,88.273
828.50,87.948
829.00,87.790
829.50,88.793
830.00,88.024
830.50,88.100
831.00,87.779
831.50,88.116
832.00,87.990
832.50,88.314
833.00,88.830
833.50,88.129
834.00,88.665
834.50,87.880
835.00,88.401
835.50,88.118
836.00,87.884
836.50,87.192
837.00,88.209
837.50,88.136
838.00,88.555
838.50,88.627
839.00,88.067
839.50,88.397
840.00,88.024
840.50,88.003
841.00,87.916
841.50,88.176
842.00,87.859
842.50,88.289
843.00,88.293
843.50,88.063
844.00,88.649
844.50,88.228
845.00,88.180
845.50,87.915
846.00,88.318
846.50,88.025
847.00,87.771
847.50,88.939
848.00,87.466
848.50,88.129
849.00,87.883
849.50,87.858
850.00,87.836
850.50,88.450
851.00,87.535
851.50,88.585
852.00,88.261
852.50,88.625
853.00,88.601
853.50,88.123
854.00,87.715
854.50,88.267
855.00,88.110
855.50,88.408
856.00,88.719
856.50,88.282
857.00,87.946
857.50,88.021
858.00,88.976
858.50,87.624
859.00,88.529
859.50,88.548
860.00,88.662
860.50,88.824
861.00,87.847
861.50,88.250
862.00,88.267
862.50,88.296
863.00,88.971
863.50,88.735
864.00,88.420
864.50,89.446
865.00,88.777
865.50,87.756
866.00,87.958
866.50,88.557
867.00,87.878
867.50,88.511
868.00,88.155
868.50,88.332
869.00,89.216
869.50,88.213
870.00,88.885
870.50,88.565
871.00,88.808
871.50,88.992
872.00,88.190
872.50,88.478
873.00,89.345
873.50,88.104
874.00,88.556
874.50,88.534
875.00,89.860
875.50,87.740
876.00,89.524
876.50,89.317
877.00,88.280
877.50,89.179
878.00,87.702
878.50,88.572
879.00,88.871
879.50,88.716
880.00,88.694
880.50,89.202
881.00,87.762
881.50,88.457
882.00,89.174
882.50,89.094
883.00,87.365
883.50,86.744
884.00,88.147
884.50,87.111
885.00,87.926
885.50,88.184
886.00,89.930
886.50,87.717
887.00,87.478
887.50,87.651
888.00,89.264
888.50,89.291
889.00,89.232
889.50,87.659
890.00,88.555
890.50,90.955
891.00,88.456
891.50,89.077
892.00,88.048
892.50,87.054
893.00,90.149
893.50,91.992
894.00,90.376
894.50,89.929
895.00,87.916
895.50,88.259
896.00,88.754
896.50,89.192
897.00,91.451
897.50,86.802
898.00,86.134
898.50,87.191
899.00,88.800
899.50,88.297
900.00,89.313
900.50,89.571
901.00,89.668
901.50,89.535
902.00,89.650
902.50,89.533
903.00,89.470
903.50,89.422
904.00,89.748
904.50,89.625
905.00,89.567
905.50,89.643
906.00,89.415
906.50,89.645
907.00,89.542
907.50,89.692
908.00,89.645
908.50,89.828
909.00,89.772
909.50,89.654
910.00,89.602
910.50,89.635
911.00,89.593
911.50,89.660
912.00,89.480
912.50,89.767
913.00,89.780
913.50,89.677
914.00,89.630
914.50,89.647
915.00,89.684
915.50,89.597
916.00,89.574
916.50,89.490
917.00,89.575
917.50,89.668
918.00,89.719
918.50,89.584
919.00,89.699
919.50,89.701
920.00,89.636
920.50,89.653
921.00,89.683
921.50,89.614
922.00,89.793
922.50,89.740
923.00,89.649
923.50,89.681
924.00,89.701
924.50,89.739
925.00,89.771
925.50,89.760
926.00,89.779
926.50,89.739
927.00,89.686
927.50,89.770
928.00,89.742
928.50,89.736
929.00,89.659
929.50,89.694
930.00,89.761
930.50,89.761
931.00,89.689
931.50,89.789
932.00,89.863
932.50,89.656
933.00,89.775
933.50,89.707
934.00,89.871
934.50,89.793
935.00,89.716
935.50,89.776
936.00,89.878
936.50,89.853
937.00,89.739
937.50,89.840
938.00,89.805
938.50,89.856
939.00,89.737
939.50,89.810
940.00,89.771
940.50,89.734
941.00,89.809
941.50,89.841
942.00,89.879
942.50,89.754
943.00,89.788
943.50,89.835
944.00,89.908
944.50,89.762
945.00,89.762
945.50,89.801
946.00,89.826
946.50,89.860
947.00,89.774
947.50,89.793
948.00,89.851
948.50,89.946
949.00,89.796
949.50,89.841
950.00,89.861
950.50,89.907
951.00,89.842
951.50,89.882
952.00,89.943
952.50,89.862
953.00,89.883
953.50,89.923
954.00,89.902
954.50,89.812
955.00,89.931
955.50,89.905
956.00,89.916
956.50,89.949
957.00,89.871
957.50,89.897
958.00,89.947
958.50,89.922
959.00,89.902
959.50,89.934
960.00,89.894
960.50,89.956
961.00,90.006
961.50,89.921
962.00,89.952
962.50,89.875
963.00,89.962
963.50,89.850
964.00,89.964
964.50,89.958
965.00,89.943
965.50,90.014
966.00,89.963
966.50,90.024
967.00,89.955
967.50,89.957
968.00,89.994
968.50,90.029
969.00,90.009
969.50,90.007
970.00,89.989
970.50,90.019
971.00,89.993
971.50,89.991
972.00,90.008
972.50,89.974
973.00,89.988
973.50,90.041
974.00,90.053
974.50,90.033
975.00,90.042
975.50,89.960
976.00,89.996
976.50,89.997
977.00,90.000
977.50,89.999
978.00,90.079
978.50,90.058
979.00,90.041
979.50,90.039
980.00,90.025
980.50,90.031
981.00,90.059
981.50,90.080
982.00,90.073
982.50,90.045
983.00,90.047
983.50,90.065
984.00,90.102
984.50,90.095
985.00,90.073
985.50,90.082
986.00,90.098
986.50,90.113
987.00,90.100
987.50,90.084
988.00,90.118
988.50,90.094
